time,open,high,low,close,tick_volume,spread,real_volume
2023-03-24 00:00:00,1993.13,1994.52,1989.64,1993.75,6841,5,0
2023-03-24 04:00:00,1993.74,1994.78,1989.74,1993.18,16664,5,0
2023-03-24 08:00:00,1993.2,1993.31,1981.18,1985.41,23166,5,0
2023-03-24 12:00:00,1985.4,2002.89,1985.35,1998.88,39686,5,0
2023-03-24 16:00:00,1998.95,2001.82,1983.77,1986.79,52020,5,0
2023-03-24 20:00:00,1986.81,1987.17,1975.14,1977.55,22852,5,0
2023-03-27 00:00:00,1978.89,1979.53,1969.27,1973.61,10376,5,0
2023-03-27 04:00:00,1973.61,1978.7,1972.1,1973.69,17668,5,0
2023-03-27 08:00:00,1973.71,1973.87,1965.9,1968.3,23767,5,0
2023-03-27 12:00:00,1968.3,1968.65,1944.32,1945.67,26841,5,0
2023-03-27 16:00:00,1945.83,1959.42,1943.94,1955.84,33888,5,0
2023-03-27 20:00:00,1955.71,1958.2,1950.73,1956.34,14960,5,0
2023-03-28 00:00:00,1956.26,1960.71,1956.24,1959.32,6192,5,0
2023-03-28 04:00:00,1959.39,1963.92,1957.29,1957.7,14960,5,0
2023-03-28 08:00:00,1957.7,1960.82,1949.75,1950.19,22794,5,0
2023-03-28 12:00:00,1950.19,1967.32,1949.1,1965.27,25392,5,0
2023-03-28 16:00:00,1965.26,1970.02,1958.92,1969.0,32855,5,0
2023-03-28 20:00:00,1969.04,1975.25,1968.82,1973.51,15833,5,0
2023-03-29 00:00:00,1973.26,1974.34,1969.92,1970.41,5423,5,0
2023-03-29 04:00:00,1970.4,1971.81,1965.77,1966.13,12831,5,0
2023-03-29 08:00:00,1966.15,1967.63,1958.65,1964.29,19186,5,0
2023-03-29 12:00:00,1964.29,1969.1,1962.37,1964.86,21281,5,0
2023-03-29 16:00:00,1964.98,1971.73,1960.59,1965.04,31395,5,0
2023-03-29 20:00:00,1965.04,1969.17,1961.08,1964.32,12122,5,0
2023-03-30 00:00:00,1963.71,1964.86,1960.73,1961.36,6012,7,0
2023-03-30 04:00:00,1961.36,1961.96,1955.32,1960.79,12574,7,0
2023-03-30 08:00:00,1960.79,1971.48,1960.19,1967.91,23423,5,0
2023-03-30 12:00:00,1967.87,1975.27,1966.9,1970.26,20322,5,0
2023-03-30 16:00:00,1970.26,1984.29,1963.9,1983.11,34709,3,0
2023-03-30 20:00:00,1983.33,1983.45,1978.12,1980.15,13062,5,0
2023-03-31 00:00:00,1980.41,1980.49,1977.6,1979.6,6445,8,0
2023-03-31 04:00:00,1979.59,1983.57,1979.02,1980.77,14115,6,0
2023-03-31 08:00:00,1980.75,1984.99,1973.14,1975.09,20417,5,0
2023-03-31 12:00:00,1975.09,1987.55,1975.09,1979.56,23489,0,0
2023-03-31 16:00:00,1979.57,1984.1,1974.82,1977.11,33785,5,0
2023-03-31 20:00:00,1977.11,1977.26,1966.85,1969.29,17068,5,0
2023-04-03 00:00:00,1970.36,1970.7,1956.69,1962.33,11825,5,0
2023-04-03 04:00:00,1962.33,1964.42,1949.7,1952.5,19431,5,0
2023-04-03 08:00:00,1952.52,1966.41,1950.76,1965.73,21263,5,0
2023-04-03 12:00:00,1965.85,1979.94,1963.06,1979.06,23211,5,0
2023-04-03 16:00:00,1979.1,1990.46,1972.34,1986.98,37420,5,0
2023-04-03 20:00:00,1986.96,1986.97,1981.85,1984.37,14305,5,0
2023-04-04 00:00:00,1984.2,1985.44,1982.13,1982.86,4951,7,0
2023-04-04 04:00:00,1982.87,1983.51,1977.78,1979.69,12726,5,0
2023-04-04 08:00:00,1979.65,1984.25,1976.86,1980.62,18325,5,0
2023-04-04 12:00:00,1980.62,1985.59,1978.47,1983.57,19576,5,0
2023-04-04 16:00:00,1983.57,2024.93,1983.37,2020.69,48532,0,0
2023-04-04 20:00:00,2020.7,2022.41,2017.79,2020.48,15029,5,0
2023-04-05 00:00:00,2019.95,2023.61,2019.35,2019.5,6633,5,0
2023-04-05 04:00:00,2019.53,2025.27,2019.53,2023.3,11633,6,0
2023-04-05 08:00:00,2023.3,2028.32,2022.69,2024.0,17645,5,0
2023-04-05 12:00:00,2024.0,2031.98,2021.49,2031.51,22129,5,0
2023-04-05 16:00:00,2031.52,2032.04,2009.9,2021.31,41134,0,0
2023-04-05 20:00:00,2021.31,2023.24,2019.03,2020.7,10691,5,0
2023-04-06 00:00:00,2020.83,2021.31,2016.95,2016.99,3881,7,0
2023-04-06 04:00:00,2016.99,2017.07,2007.91,2013.54,12604,5,0
2023-04-06 08:00:00,2013.54,2019.57,2011.77,2017.31,15264,5,0
2023-04-06 12:00:00,2017.34,2020.91,2011.17,2012.94,17147,5,0
2023-04-06 16:00:00,2012.85,2014.87,2000.79,2011.64,30054,5,0
2023-04-06 20:00:00,2011.64,2012.48,2005.72,2007.02,10410,5,0
2023-04-10 00:00:00,1993.77,2006.39,1992.35,1998.19,6572,0,0
2023-04-10 04:00:00,1998.19,2000.65,1988.84,1992.04,11267,5,0
2023-04-10 08:00:00,1992.03,1999.29,1991.24,1997.29,10088,5,0
2023-04-10 12:00:00,1997.28,2002.87,1989.07,1989.44,16481,5,0
2023-04-10 16:00:00,1989.43,1994.32,1981.62,1989.68,30183,5,0
2023-04-10 20:00:00,1989.69,1992.76,1987.55,1991.14,11994,5,0
2023-04-11 00:00:00,1990.92,1995.35,1990.38,1993.12,5048,5,0
2023-04-11 04:00:00,1993.14,2000.0,1988.72,1999.72,13742,5,0
2023-04-11 08:00:00,1999.74,2007.43,1997.72,2004.58,17959,5,0
2023-04-11 12:00:00,2004.58,2005.39,1998.34,1998.58,17559,5,0
2023-04-11 16:00:00,1998.58,2006.55,1995.54,2006.18,26615,5,0
2023-04-11 20:00:00,2006.18,2006.71,2000.96,2003.53,10903,5,0
2023-04-12 00:00:00,2003.45,2005.47,2003.01,2005.39,3937,8,0
2023-04-12 04:00:00,2005.34,2021.1,2003.89,2020.34,16890,5,0
2023-04-12 08:00:00,2020.28,2020.76,2008.93,2009.03,17473,5,0
2023-04-12 12:00:00,2009.02,2028.22,2006.23,2022.2,23789,0,0
2023-04-12 16:00:00,2022.2,2023.82,2001.37,2007.83,41611,5,0
2023-04-12 20:00:00,2007.83,2018.07,2006.46,2014.77,17923,5,0
2023-04-13 00:00:00,2014.36,2019.77,2013.77,2017.79,6376,6,0
2023-04-13 04:00:00,2017.79,2019.4,2015.64,2018.44,13109,5,0
2023-04-13 08:00:00,2018.44,2029.17,2015.24,2026.53,17022,5,0
2023-04-13 12:00:00,2026.53,2045.71,2025.01,2044.99,22139,5,0
2023-04-13 16:00:00,2045.0,2048.76,2033.6,2040.14,35742,5,0
2023-04-13 20:00:00,2040.19,2044.07,2036.6,2039.94,14390,5,0
2023-04-14 00:00:00,2040.33,2043.56,2038.6,2041.86,5097,9,0
2023-04-14 04:00:00,2041.83,2047.34,2041.05,2043.18,15774,7,0
2023-04-14 08:00:00,2043.26,2044.28,2031.78,2035.71,16494,5,0
2023-04-14 12:00:00,2035.7,2042.18,2017.25,2024.66,26697,5,0
2023-04-14 16:00:00,2024.51,2028.01,1992.34,1999.53,46633,5,0
2023-04-14 20:00:00,1999.57,2007.94,1998.57,2004.59,15169,5,0
2023-04-17 00:00:00,1999.35,2004.98,1998.06,2002.1,7429,5,0
2023-04-17 04:00:00,2002.13,2006.17,1995.31,2004.31,16177,5,0
2023-04-17 08:00:00,2004.31,2015.0,2003.73,2009.88,21169,5,0
2023-04-17 12:00:00,2009.88,2012.13,1999.09,2000.63,21954,5,0
2023-04-17 16:00:00,2000.57,2002.13,1981.14,1991.45,35409,0,0
2023-04-17 20:00:00,1991.45,1997.09,1991.3,1994.99,11324,5,0
2023-04-18 00:00:00,1994.83,1996.07,1993.25,1995.1,4652,13,0
2023-04-18 04:00:00,1995.09,2001.77,1994.42,1998.28,14598,5,0
2023-04-18 08:00:00,1998.28,2005.08,1996.43,2003.14,17242,5,0
2023-04-18 12:00:00,2003.18,2005.77,1999.08,2001.26,18822,5,0
2023-04-18 16:00:00,2001.3,2011.8,1991.18,2007.11,34594,4,0
2023-04-18 20:00:00,2007.15,2008.23,2003.39,2005.23,10811,5,0
2023-04-19 00:00:00,2005.12,2007.4,2004.48,2007.31,5282,6,0
2023-04-19 04:00:00,2007.28,2008.1,2001.95,2003.85,14094,6,0
2023-04-19 08:00:00,2003.87,2004.22,1976.59,1980.02,26949,0,0
2023-04-19 12:00:00,1979.86,1980.5,1969.19,1980.24,27002,5,0
2023-04-19 16:00:00,1980.25,1996.4,1979.28,1995.96,34321,5,0
2023-04-19 20:00:00,1995.96,1996.79,1993.59,1994.6,13107,5,0
2023-04-20 00:00:00,1994.12,1996.62,1993.04,1995.51,6780,6,0
2023-04-20 04:00:00,1995.5,1998.66,1990.43,1992.65,15494,10,0
2023-04-20 08:00:00,1992.65,2001.1,1991.32,1996.62,21881,5,0
2023-04-20 12:00:00,1996.61,2011.29,1992.33,2006.77,25846,0,0
2023-04-20 16:00:00,2006.77,2012.33,1999.01,2005.82,31125,4,0
2023-04-20 20:00:00,2005.84,2008.36,2002.21,2004.66,12208,5,0
2023-04-21 00:00:00,2003.94,2005.47,2001.74,2004.5,6127,5,0
2023-04-21 04:00:00,2004.5,2005.13,2000.25,2000.51,12264,7,0
2023-04-21 08:00:00,2000.53,2000.99,1981.9,1988.27,24835,0,0
2023-04-21 12:00:00,1988.27,1992.45,1982.13,1988.95,22133,5,0
2023-04-21 16:00:00,1988.96,1997.94,1971.58,1977.45,38252,4,0
2023-04-21 20:00:00,1977.45,1983.56,1977.39,1982.63,10226,5,0
2023-04-24 00:00:00,1981.28,1985.36,1981.08,1983.77,6234,6,0
2023-04-24 04:00:00,1983.76,1984.53,1978.1,1979.49,15581,5,0
2023-04-24 08:00:00,1979.49,1985.18,1976.42,1985.05,20397,5,0
2023-04-24 12:00:00,1985.05,1986.91,1981.01,1983.85,18479,5,0
2023-04-24 16:00:00,1983.94,1987.68,1974.09,1986.62,31440,5,0
2023-04-24 20:00:00,1986.63,1990.81,1986.55,1988.96,12410,5,0
2023-04-25 00:00:00,1988.83,2000.88,1988.73,1996.8,6441,5,0
2023-04-25 04:00:00,1996.94,2000.52,1990.92,1991.03,15496,7,0
2023-04-25 08:00:00,1991.0,1997.23,1986.89,1988.51,20181,5,0
2023-04-25 12:00:00,1988.51,1994.52,1976.05,1992.94,26761,3,0
2023-04-25 16:00:00,1992.94,1993.67,1983.45,1990.54,32566,5,0
2023-04-25 20:00:00,1990.59,2003.8,1989.94,1997.01,19883,5,0
2023-04-26 00:00:00,1996.66,2002.43,1995.93,1997.77,9068,6,0
2023-04-26 04:00:00,1997.77,2000.72,1993.07,1995.49,16629,8,0
2023-04-26 08:00:00,1995.49,1999.28,1994.28,1997.61,19298,5,0
2023-04-26 12:00:00,1997.66,2001.7,1991.46,1997.99,25651,5,0
2023-04-26 16:00:00,1998.04,2009.26,1985.38,1986.58,42445,0,0
2023-04-26 20:00:00,1986.59,1991.59,1983.3,1989.25,20141,5,0
2023-04-27 00:00:00,1989.95,1992.19,1989.02,1991.46,6959,5,0
2023-04-27 04:00:00,1991.58,2000.84,1989.46,1999.59,17690,6,0
2023-04-27 08:00:00,1999.56,2003.19,1997.28,1998.17,21456,5,0
2023-04-27 12:00:00,1998.25,2002.96,1981.79,1985.87,24857,5,0
2023-04-27 16:00:00,1985.85,1988.82,1974.11,1984.27,35859,5,0
2023-04-27 20:00:00,1984.27,1991.06,1983.64,1987.78,14179,5,0
2023-04-28 00:00:00,1987.99,1987.99,1985.52,1985.83,6200,8,0
2023-04-28 04:00:00,1985.83,1991.48,1984.87,1987.31,21302,5,0
2023-04-28 08:00:00,1987.33,1989.55,1979.67,1983.4,26362,5,0
2023-04-28 12:00:00,1983.4,1987.5,1976.17,1984.15,24414,5,0
2023-04-28 16:00:00,1984.15,1995.0,1982.09,1991.47,38387,1,0
2023-04-28 20:00:00,1991.48,1992.83,1987.48,1989.65,13875,5,0
2023-05-01 00:00:00,1991.03,1991.81,1983.63,1983.94,7312,5,0
2023-05-01 04:00:00,1983.86,1986.34,1980.59,1984.18,10778,7,0
2023-05-01 08:00:00,1984.15,1984.15,1977.12,1977.3,11862,5,0
2023-05-01 12:00:00,1977.27,2005.25,1977.04,2003.94,21861,5,0
2023-05-01 16:00:00,2003.92,2005.98,1979.86,1981.6,37898,0,0
2023-05-01 20:00:00,1981.62,1983.94,1979.38,1982.41,13713,5,0
2023-05-02 00:00:00,1981.63,1983.62,1980.69,1982.06,5610,6,0
2023-05-02 04:00:00,1982.06,1985.19,1981.27,1982.16,11331,8,0
2023-05-02 08:00:00,1982.16,1985.7,1978.41,1981.34,17263,5,0
2023-05-02 12:00:00,1981.3,1990.15,1980.52,1985.63,19397,5,0
2023-05-02 16:00:00,1985.63,2019.35,1984.4,2015.04,51946,0,0
2023-05-02 20:00:00,2015.05,2018.31,2011.16,2016.51,17696,5,0
2023-05-03 00:00:00,2016.45,2016.97,2014.11,2016.32,4319,6,0
2023-05-03 04:00:00,2016.32,2019.43,2015.75,2015.94,7393,5,0
2023-05-03 08:00:00,2015.94,2018.71,2012.59,2015.62,14018,5,0
2023-05-03 12:00:00,2015.62,2017.43,2007.18,2013.7,19125,5,0
2023-05-03 16:00:00,2013.7,2026.77,2011.84,2024.01,33226,4,0
2023-05-03 20:00:00,2023.99,2040.35,2017.0,2038.52,40032,5,0
2023-05-04 00:00:00,2044.73,2078.37,2043.91,2054.36,14622,0,0
2023-05-04 04:00:00,2054.36,2054.84,2038.22,2044.21,19361,5,0
2023-05-04 08:00:00,2044.16,2045.35,2030.33,2034.44,25683,4,0
2023-05-04 12:00:00,2034.44,2044.89,2033.67,2036.89,29159,5,0
2023-05-04 16:00:00,2036.89,2059.53,2032.05,2050.76,62292,0,0
2023-05-04 20:00:00,2050.74,2050.99,2044.46,2050.09,27098,5,0
2023-05-05 00:00:00,2049.73,2050.01,2047.4,2048.86,4376,5,0
2023-05-05 04:00:00,2048.83,2052.93,2045.43,2048.46,13411,5,0
2023-05-05 08:00:00,2048.47,2049.59,2038.78,2039.88,19709,5,0
2023-05-05 12:00:00,2039.96,2040.26,2007.77,2010.36,25792,3,0
2023-05-05 16:00:00,2010.45,2018.71,1999.46,2017.06,44699,5,0
2023-05-05 20:00:00,2017.07,2018.89,2013.45,2015.92,15565,5,0
2023-05-08 00:00:00,2016.06,2018.6,2014.21,2018.0,6218,6,0
2023-05-08 04:00:00,2017.99,2024.58,2015.1,2023.67,13977,5,0
2023-05-08 08:00:00,2023.69,2024.66,2019.94,2022.49,13942,5,0
2023-05-08 12:00:00,2022.49,2026.93,2021.48,2026.05,17003,5,0
2023-05-08 16:00:00,2026.08,2029.36,2017.85,2027.08,29530,5,0
2023-05-08 20:00:00,2027.08,2027.9,2020.17,2021.33,12605,5,0
2023-05-09 00:00:00,2020.84,2022.38,2019.46,2020.08,5195,12,0
2023-05-09 04:00:00,2020.08,2026.78,2019.81,2025.59,10943,5,0
2023-05-09 08:00:00,2025.59,2028.71,2021.39,2025.27,17883,5,0
2023-05-09 12:00:00,2025.49,2032.77,2024.82,2026.89,19473,5,0
2023-05-09 16:00:00,2027.08,2032.56,2022.92,2030.93,29338,5,0
2023-05-09 20:00:00,2030.94,2037.57,2030.67,2034.38,13780,5,0
2023-05-10 00:00:00,2033.87,2038.15,2033.83,2036.43,5115,6,0
2023-05-10 04:00:00,2036.43,2037.02,2029.68,2030.69,10516,5,0
2023-05-10 08:00:00,2030.7,2032.93,2026.24,2028.44,16182,5,0
2023-05-10 12:00:00,2028.41,2048.13,2025.0,2045.61,22400,5,0
2023-05-10 16:00:00,2045.61,2046.7,2021.47,2027.81,44912,5,0
2023-05-10 20:00:00,2027.87,2034.14,2027.34,2030.17,15837,5,0
2023-05-11 00:00:00,2030.0,2035.4,2029.54,2035.23,5064,5,0
2023-05-11 04:00:00,2035.24,2036.32,2030.06,2031.02,12805,5,0
2023-05-11 08:00:00,2031.0,2033.1,2021.75,2022.52,21209,5,0
2023-05-11 12:00:00,2022.55,2041.19,2021.58,2037.44,31659,5,0
2023-05-11 16:00:00,2037.43,2038.05,2011.1,2015.67,44509,5,0
2023-05-11 20:00:00,2015.67,2017.66,2013.44,2014.92,13213,5,0
2023-05-12 00:00:00,2014.84,2017.49,2014.7,2015.75,5629,5,0
2023-05-12 04:00:00,2015.75,2016.3,2008.68,2011.85,15986,5,0
2023-05-12 08:00:00,2011.85,2012.6,2005.53,2006.65,21718,5,0
2023-05-12 12:00:00,2006.57,2015.82,2000.89,2014.12,22889,5,0
2023-05-12 16:00:00,2014.12,2022.56,2008.36,2013.64,37238,5,0
2023-05-12 20:00:00,2013.61,2016.39,2010.36,2010.78,12768,5,0
2023-05-15 00:00:00,2007.9,2011.99,2007.18,2011.94,5215,5,0
2023-05-15 04:00:00,2012.0,2018.8,2012.0,2014.22,15172,5,0
2023-05-15 08:00:00,2014.22,2020.9,2013.26,2017.35,19394,5,0
2023-05-15 12:00:00,2017.34,2019.22,2011.47,2017.07,18695,5,0
2023-05-15 16:00:00,2017.05,2022.13,2013.3,2020.25,26869,5,0
2023-05-15 20:00:00,2020.24,2021.44,2014.39,2016.34,10043,5,0
2023-05-16 00:00:00,2015.81,2016.62,2013.75,2015.67,3950,5,0
2023-05-16 04:00:00,2015.66,2018.31,2014.75,2016.16,10169,5,0
2023-05-16 08:00:00,2016.17,2017.66,2002.59,2010.08,21980,8,0
2023-05-16 12:00:00,2010.08,2014.82,2001.14,2012.0,21637,0,0
2023-05-16 16:00:00,2011.94,2012.4,1987.45,1987.53,41969,8,0
2023-05-16 20:00:00,1987.49,1991.16,1985.42,1988.78,16869,8,0
2023-05-17 00:00:00,1989.06,1992.96,1987.96,1992.01,4382,9,0
2023-05-17 04:00:00,1992.01,1992.96,1989.84,1991.44,12790,9,0
2023-05-17 08:00:00,1991.45,1991.74,1985.86,1986.07,18670,8,0
2023-05-17 12:00:00,1986.08,1988.82,1981.81,1984.89,19775,8,0
2023-05-17 16:00:00,1984.86,1987.98,1974.98,1983.78,34690,8,0
2023-05-17 20:00:00,1983.77,1984.48,1980.36,1981.51,14013,8,0
2023-05-18 00:00:00,1981.05,1983.64,1980.5,1983.46,3149,8,0
2023-05-18 04:00:00,1983.43,1985.95,1979.42,1979.75,13265,8,0
2023-05-18 08:00:00,1979.79,1981.47,1972.15,1975.34,20692,8,0
2023-05-18 12:00:00,1975.34,1978.87,1966.22,1967.0,20651,8,0
2023-05-18 16:00:00,1967.03,1968.21,1951.91,1955.63,37888,8,0
2023-05-18 20:00:00,1955.66,1958.89,1953.93,1957.39,12178,8,0
2023-05-19 00:00:00,1957.88,1959.72,1957.09,1957.6,4608,9,0
2023-05-19 04:00:00,1957.6,1964.13,1953.96,1962.51,14670,6,0
2023-05-19 08:00:00,1962.52,1968.71,1960.58,1964.67,18843,6,0
2023-05-19 12:00:00,1964.73,1968.21,1960.34,1960.89,21511,6,0
2023-05-19 16:00:00,1960.85,1984.19,1957.13,1978.34,48043,6,0
2023-05-19 20:00:00,1978.34,1983.2,1974.21,1977.56,17156,6,0
2023-05-22 00:00:00,1977.53,1981.45,1977.23,1980.97,6502,6,0
2023-05-22 04:00:00,1981.07,1982.37,1975.93,1976.3,16309,6,0
2023-05-22 08:00:00,1976.29,1980.76,1971.19,1980.66,20411,6,0
2023-05-22 12:00:00,1980.66,1982.61,1969.77,1975.48,21100,6,0
2023-05-22 16:00:00,1975.48,1978.71,1968.84,1974.5,32277,6,0
2023-05-22 20:00:00,1974.51,1978.88,1971.53,1971.66,12723,6,0
2023-05-23 00:00:00,1971.82,1972.56,1966.7,1967.26,5519,7,0
2023-05-23 04:00:00,1967.12,1968.54,1960.2,1963.34,17393,6,0
2023-05-23 08:00:00,1963.33,1964.55,1954.22,1959.8,23085,6,0
2023-05-23 12:00:00,1959.8,1962.62,1954.43,1958.76,21304,6,0
2023-05-23 16:00:00,1958.79,1974.62,1958.79,1973.06,40589,6,0
2023-05-23 20:00:00,1973.18,1977.67,1971.46,1974.91,17089,6,0
2023-05-24 00:00:00,1975.1,1977.25,1974.43,1974.99,4559,6,0
2023-05-24 04:00:00,1975.01,1978.65,1972.71,1977.54,13978,6,0
2023-05-24 08:00:00,1977.62,1980.56,1970.64,1976.24,22892,6,0
2023-05-24 12:00:00,1976.25,1985.28,1973.88,1979.82,22108,6,0
2023-05-24 16:00:00,1979.85,1980.84,1956.71,1959.04,36060,6,0
2023-05-24 20:00:00,1959.04,1965.21,1957.03,1957.16,18652,6,0
2023-05-25 00:00:00,1957.39,1961.82,1957.32,1959.39,6826,6,0
2023-05-25 04:00:00,1959.32,1960.1,1954.99,1957.87,15954,6,0
2023-05-25 08:00:00,1957.85,1964.76,1954.91,1962.02,20472,6,0
2023-05-25 12:00:00,1962.01,1963.95,1939.25,1943.61,24467,6,0
2023-05-25 16:00:00,1943.48,1954.01,1942.91,1943.54,40660,6,0
2023-05-25 20:00:00,1943.54,1944.98,1938.86,1940.69,14001,6,0
2023-05-26 00:00:00,1940.33,1943.12,1936.7,1940.85,6404,6,0
2023-05-26 04:00:00,1940.9,1948.91,1940.31,1947.85,16075,6,0
2023-05-26 08:00:00,1947.85,1957.21,1946.92,1952.56,22112,6,0
2023-05-26 12:00:00,1952.55,1954.14,1944.24,1947.33,21151,0,0
2023-05-26 16:00:00,1947.3,1951.8,1938.73,1944.12,40159,6,0
2023-05-26 20:00:00,1944.1,1947.59,1943.0,1946.48,11571,6,0
2023-05-29 00:00:00,1941.94,1946.23,1941.01,1941.52,6219,6,0
2023-05-29 04:00:00,1941.51,1946.17,1940.18,1945.75,11328,6,0
2023-05-29 08:00:00,1945.75,1948.85,1940.81,1945.27,12071,6,0
2023-05-29 12:00:00,1945.23,1949.7,1944.19,1948.82,10931,6,0
2023-05-29 16:00:00,1948.82,1949.62,1943.09,1943.46,10799,6,0
2023-05-29 20:00:00,1943.46,1944.05,1942.69,1942.96,908,7,0
2023-05-30 00:00:00,1943.42,1944.22,1940.97,1942.67,6077,6,0
2023-05-30 04:00:00,1942.65,1946.63,1937.88,1938.91,16917,6,0
2023-05-30 08:00:00,1938.86,1946.99,1931.99,1944.97,25393,6,0
2023-05-30 12:00:00,1944.95,1962.26,1942.36,1956.43,27360,6,0
2023-05-30 16:00:00,1956.45,1963.47,1950.46,1959.75,32598,6,0
2023-05-30 20:00:00,1959.75,1960.76,1957.69,1959.23,11003,6,0
2023-05-31 00:00:00,1959.21,1960.0,1957.42,1959.59,4322,6,0
2023-05-31 04:00:00,1959.59,1960.43,1953.64,1960.05,15465,6,0
2023-05-31 08:00:00,1960.05,1965.31,1955.18,1955.31,25106,6,0
2023-05-31 12:00:00,1955.11,1963.51,1954.87,1962.69,17500,6,0
2023-05-31 16:00:00,1962.71,1974.7,1959.35,1965.14,40543,6,0
2023-05-31 20:00:00,1965.14,1968.69,1962.35,1962.55,18346,6,0
2023-06-01 00:00:00,1962.72,1967.41,1962.32,1965.87,5671,6,0
2023-06-01 04:00:00,1965.86,1967.43,1961.95,1963.95,16645,6,0
2023-06-01 08:00:00,1963.95,1965.77,1953.31,1955.9,19909,5,0
2023-06-01 12:00:00,1955.95,1968.38,1955.29,1968.36,25275,5,0
2023-06-01 16:00:00,1968.34,1983.09,1965.99,1978.41,39141,5,0
2023-06-01 20:00:00,1978.38,1978.8,1975.63,1977.37,10480,5,0
2023-06-02 00:00:00,1977.19,1977.46,1975.51,1975.79,4305,5,0
2023-06-02 04:00:00,1975.85,1983.39,1973.98,1979.7,13668,5,0
2023-06-02 08:00:00,1979.69,1981.91,1974.98,1979.11,17147,5,0
2023-06-02 12:00:00,1979.08,1981.13,1968.62,1970.95,21848,5,0
2023-06-02 16:00:00,1970.9,1976.59,1952.21,1952.26,40630,5,0
2023-06-02 20:00:00,1952.26,1953.82,1947.94,1948.23,13457,5,0
2023-06-05 00:00:00,1946.06,1950.07,1945.64,1946.45,6354,5,0
2023-06-05 04:00:00,1946.51,1948.28,1943.98,1946.03,15378,5,0
2023-06-05 08:00:00,1946.04,1946.59,1938.51,1942.31,18159,5,0
2023-06-05 12:00:00,1942.32,1945.96,1938.09,1942.91,16882,5,0
2023-06-05 16:00:00,1942.8,1961.87,1942.71,1958.23,34114,5,0
2023-06-05 20:00:00,1958.24,1963.98,1957.28,1961.68,13664,5,0
2023-06-06 00:00:00,1961.44,1963.09,1960.5,1961.08,4606,5,0
2023-06-06 04:00:00,1961.08,1964.53,1958.98,1961.2,13740,5,0
2023-06-06 08:00:00,1961.24,1962.7,1956.8,1960.2,21130,5,0
2023-06-06 12:00:00,1960.23,1966.35,1959.84,1961.83,19181,5,0
2023-06-06 16:00:00,1961.83,1966.32,1954.3,1963.59,29817,5,0
2023-06-06 20:00:00,1963.58,1966.05,1962.29,1963.22,9992,6,0
2023-06-07 00:00:00,1963.38,1965.05,1962.64,1964.83,4150,5,0
2023-06-07 04:00:00,1964.83,1966.75,1962.88,1964.47,11899,6,0
2023-06-07 08:00:00,1964.47,1965.01,1954.9,1961.57,16846,5,0
2023-06-07 12:00:00,1961.58,1966.37,1957.13,1958.6,18485,5,0
2023-06-07 16:00:00,1958.57,1970.16,1940.86,1942.16,40399,5,0
2023-06-07 20:00:00,1942.18,1946.55,1939.71,1939.82,13480,5,0
2023-06-08 00:00:00,1940.31,1946.24,1939.61,1946.16,5923,6,0
2023-06-08 04:00:00,1946.16,1947.29,1944.43,1946.56,13109,5,0
2023-06-08 08:00:00,1946.56,1949.07,1942.76,1948.27,17656,5,0
2023-06-08 12:00:00,1948.27,1959.94,1944.93,1959.25,21357,5,0
2023-06-08 16:00:00,1959.25,1970.57,1957.1,1966.3,35134,5,0
2023-06-08 20:00:00,1966.22,1966.62,1961.76,1965.47,11585,5,0
2023-06-09 00:00:00,1965.73,1966.48,1963.33,1963.33,3752,5,0
2023-06-09 04:00:00,1963.35,1965.63,1962.34,1963.09,9805,8,0
2023-06-09 08:00:00,1963.1,1966.08,1960.61,1962.11,15908,5,0
2023-06-09 12:00:00,1962.15,1973.03,1961.62,1962.89,18843,5,0
2023-06-09 16:00:00,1962.88,1968.06,1956.56,1961.21,31442,5,0
2023-06-09 20:00:00,1961.17,1962.83,1959.63,1960.44,9888,5,0
2023-06-12 00:00:00,1959.64,1960.51,1957.97,1958.26,5210,5,0
2023-06-12 04:00:00,1958.24,1959.52,1954.2,1956.92,12237,5,0
2023-06-12 08:00:00,1956.94,1965.41,1956.51,1964.86,18380,5,0
2023-06-12 12:00:00,1964.86,1966.93,1961.06,1962.78,18327,5,0
2023-06-12 16:00:00,1962.81,1963.99,1949.14,1954.16,31939,5,0
2023-06-12 20:00:00,1954.16,1958.73,1953.14,1957.37,11911,5,0
2023-06-13 00:00:00,1957.28,1960.86,1956.79,1957.87,3911,7,0
2023-06-13 04:00:00,1957.87,1962.15,1955.9,1960.88,12447,5,0
2023-06-13 08:00:00,1960.88,1965.33,1958.25,1964.17,17641,5,0
2023-06-13 12:00:00,1964.23,1970.95,1950.57,1961.33,22936,5,0
2023-06-13 16:00:00,1961.32,1965.9,1942.01,1944.9,39445,5,0
2023-06-13 20:00:00,1944.95,1946.64,1940.0,1943.39,15359,5,0
2023-06-14 00:00:00,1943.08,1945.57,1942.13,1944.4,4797,5,0
2023-06-14 04:00:00,1944.39,1949.49,1944.05,1948.79,10883,5,0
2023-06-14 08:00:00,1948.78,1951.51,1945.22,1949.8,16038,5,0
2023-06-14 12:00:00,1949.8,1960.18,1945.76,1957.14,18851,5,0
2023-06-14 16:00:00,1957.01,1959.24,1954.89,1955.04,25348,5,0
2023-06-14 20:00:00,1955.04,1955.8,1939.65,1941.76,35365,5,0
2023-06-15 00:00:00,1941.53,1945.25,1936.16,1939.26,6329,5,0
